BEGIN,EntityId=424017,Frequency=ponctuel
EntityId=424017,ReportTypeName=Multiple,Frequency=ponctuel,FromDate=2025-10-16,ToDate=2025-10-18,GenerationDate=2025-11-17,GenerationTime=10:58:12
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Type de MOP","Code de réponse","Response Description","Code d’approbation de l’autorisation de l’entreprise","Nombre total de transactions","Montant","Nombre de transactions refusées","Pourcentage du nombre total d'autorisations","Pourcentage de statut d'autorisation","Pourcentage de refus de transactions"
"Authorization Summary","USD","USD","American Express  (AX)","100","Approuvé","Approved","676","50296.04000000","0","0.9122807018","1","0"
"Authorization Summary","USD","USD","American Express  (AX)","104","Aucune raison pour un refus","Not Approved","23","0.00000000","23","0.0310391363","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","201","Numéro de compte CC incorrect","Not Approved","10","2010.00000000","10","0.01349527665","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","302","Limite de crédit","Not Approved","7","2114.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","303","Refus du responsable du traitement","Not Approved","4","1212.00000000","4","0.005398110661","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","501","Récupérez","Not Approved","7","3507.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","530","Ne pas reconnaître","Not Approved","7","3710.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","904","Invalid Effective Date","Not Approved","7","6328.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","Discover  (DI)","100","Approuvé","Approved","134","4444.08000000","0","0.9178082192","1","0"
"Authorization Summary","USD","USD","Discover  (DI)","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.04109589041","1","1"
"Authorization Summary","USD","USD","Discover  (DI)","595","Nouvelle carte émise","Not Approved","6","3570.00000000","6","0.04109589041","1","1"
"Authorization Summary","USD","USD","Discover Diners (DD)","100","Approuvé","Approved","126","3544.08000000","0","0.875","1","0"
"Authorization Summary","USD","USD","Discover Diners (DD)","104","Aucune raison pour un refus","Not Approved","18","0.00000000","18","0.125","1","1"
"Authorization Summary","USD","USD","JCB  (JC)","100","Approuvé","Approved","126","3824.08000000","0","0.9545454545","1","0"
"Authorization Summary","USD","USD","JCB  (JC)","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.04545454545","1","1"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","287","12711.00000000","0","0.1360834519","0.1389157793","0"
"Authorization Summary","CLP","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","282","1225100.00000000","0","0.13371266","0.1364956438","0"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","351","14472.80000000","0","0.1664295875","0.169893514","0"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","285","38350.40000000","0","0.1351351351","0.1379477251","0"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","861","50763.99000000","0","0.4082503556","0.4167473379","0"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","CLP","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","9","0.00000000","9","0.00426742532","0.36","0.36"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","6","1824.00000000","6","0.002844950213","0.3333333333","0.3333333333"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","100","Approuvé","Approved","288","12586.20000000","0","0.5236363636","0.5373134328","0"
"Authorization Summary","USD","USD","MasterCard  (MC) - Signature Debit","100","Approuvé","Approved","248","15968.04000000","0","0.4509090909","0.4626865672","0"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.007272727273","0.4","0.4"
"Authorization Summary","USD","USD","MasterCard  (MC) - Signature Debit","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.01090909091","0.6","0.6"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.007272727273","1","1"
"Authorization Summary","ARS","USD","Visa  (VI) - Credit","100","Approuvé","Approved","265","11535.00000000","0","0.1261904762","0.1284537082","0"
"Authorization Summary","COP","USD","Visa  (VI) - Credit","100","Approuvé","Approved","265","11572.00000000","0","0.1261904762","0.1284537082","0"
"Authorization Summary","PEN","USD","Visa  (VI) - Credit","100","Approuvé","Approved","267","32552.00000000","0","0.1271428571","0.1294231701","0"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","100","Approuvé","Approved","1266","81808.02000000","0","0.6028571429","0.6136694135","0"
"Authorization Summary","ARS","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","COP","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","PEN","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","19","0.00000000","19","0.009047619048","0.6129032258","0.6129032258"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","401","Refus","Not Approved","6","2406.00000000","6","0.002857142857","1","1"
"Authorization Summary","CLP","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","266","1164200.00000000","0","0.4626086957","0.4691358025","0"
"Authorization Summary","MXN","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","299","12492.00000000","0","0.52","0.5273368607","0"
"Authorization Summary","USD","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","2","4.04000000","0","0.00347826087","0.003527336861","0"
"Authorization Summary","CLP","USD","Visa  (VI) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.006956521739","0.5","0.5"
"Authorization Summary","MXN","USD","Visa  (VI) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.006956521739","0.5","0.5"
"Type de dossier","Identificateur de l’entité","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Numéro de commande de commerçant","Texte du code d’action de commerçant","Montant de l’autorisation","Numéro de compte","Expiration de la carte de crédit année mois numéro","Texte de type de transaction","Horodatage d’autorisation","Code d’autorisation","Réponse d’autorisation de la marque de paiement","Catégorie de code de réponse de la marque de paiement","Code de réponse d’autorisation PTI","Initiateur d’autorisation","Code source d’autorisation","Source d’authentification de PDV","Code de catégorie de commerçant","Pays d’émission","Texte de méthode du jeton numérique","Code de type de carte prépayée","Code de carte commerciale","Type d’utilisation de la carte","Identificateur de la transaction de paiement","Identificateur de terminal"
"Authorization Details","425266","CLP","USD","VI","dHjYxCFRVenf4YWXAUnvYV","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:14.000","tst971","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","b5b8003c-0a54-4304-88a3-c2feb6797425",""
"Authorization Details","425266","CLP","USD","VI","eUuv5EiLzkkgtJolgq8kZe","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 18:25:20.000","tst993","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","62099710-fb2e-444c-b699-e0125663a79e",""
"Authorization Details","425266","CLP","USD","VI","eUuv5EiLzkkgtJolgq8kZe","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 18:25:20.000","tst993","00","A","100","Commerçant","M","5","4899","CL","","","","3","62099710-fb2e-444c-b699-e0125663a79e",""
"Authorization Details","425266","CLP","USD","VI","fR3yIwhx8L2yXJmTOpKxAT","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 09:32:49.000","tst821","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","8e051a2b-c348-4fab-8662-0b9b2492d03c",""
"Authorization Details","425266","CLP","USD","VI","fR3yIwhx8L2yXJmTOpKxAT","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 09:32:49.000","tst821","00","A","100","Commerçant","M","5","4899","CL","","","","3","8e051a2b-c348-4fab-8662-0b9b2492d03c",""
"Authorization Details","425266","CLP","USD","VI","hqx7B0WAiwCzHf2Cz0Y1RN","AUTORISATIONS","4100.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:24.000","tst519","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","635ae35c-f68e-4514-8420-75fdd7d0e3b2",""
"Authorization Details","425266","CLP","USD","VI","j6S7DIoEARlBgc08ZCwmeC","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 09:32:50.000","tst825","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","9325e053-d84d-4693-85db-0327c7a2669d",""
"Authorization Details","425266","CLP","USD","VI","j6S7DIoEARlBgc08ZCwmeC","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 09:32:50.000","tst825","00","A","100","Commerçant","M","5","4899","CL","","","","3","9325e053-d84d-4693-85db-0327c7a2669d",""
"Authorization Details","425266","CLP","USD","VI","jwn5OVYDsAO3RLKtuuhSP5","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:31.000","tst527","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","83cb695e-05ad-40ee-8d8f-765c9e73105f",""
"Authorization Details","425266","CLP","USD","VI","jwn5OVYDsAO3RLKtuuhSP5","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:31.000","tst527","00","A","100","Commerçant","M","5","4899","CL","","","","3","83cb695e-05ad-40ee-8d8f-765c9e73105f",""
"Authorization Details","425266","CLP","USD","VI","lpvhIR4Whp1cOViKibz7S4","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:48.000","tst817","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","1cb68c3a-8efc-4dc6-b139-dcfd3684d7ef",""
"Authorization Details","425266","CLP","USD","VI","lpvhIR4Whp1cOViKibz7S4","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:48.000","tst817","00","A","100","Commerçant","M","5","4899","CL","","","","3","1cb68c3a-8efc-4dc6-b139-dcfd3684d7ef",""
"Authorization Details","425266","CLP","USD","VI","lvSWkiQYtCOa3bhIbt4y3e","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:19.000","tst792","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","f0aaa892-90ac-4078-a347-6eae7fd7fb86",""
"Authorization Details","425266","CLP","USD","VI","lvSWkiQYtCOa3bhIbt4y3e","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:19.000","tst792","00","A","100","Commerçant","M","5","4899","CL","","","","3","f0aaa892-90ac-4078-a347-6eae7fd7fb86",""
"Authorization Details","425266","CLP","USD","VI","mv8D82CH2GIk1XOhY4EJgS","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:16.000","tst978","00","A","100","Commerçant","M","5","4899","CL","","","","3","9df74ac8-9f9e-490b-a72d-d0b395cc3fdc",""
"Authorization Details","425266","CLP","USD","VI","mv8D82CH2GIk1XOhY4EJgS","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:16.000","tst978","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","9df74ac8-9f9e-490b-a72d-d0b395cc3fdc",""
"Authorization Details","425266","CLP","USD","VI","nLagUTJYEaRkLhGcPGvkqG","AUTORISATIONS","4100.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:39.000","tst108","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","830525ef-62e0-4f8e-8092-baaa214f34d5",""
"Authorization Details","425266","CLP","USD","VI","p3dduK6J7LMN1kIc1EPraA","AUTORISATIONS","0.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:33:12.000","tst834","00","A","104","Commerçant","V","5","4899","CL","","N","N","3","e0020594-76d7-4042-a8df-18fc6ff9af63",""
"Authorization Details","425266","CLP","USD","VI","rNFso1Efmwkn88zNcSzmh7","Dépôts","2000.00000000","402365XXXXXX0056","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:37.000","tst545","00","A","100","Commerçant","M","5","4899","CL","","","","3","007f3cc9-a2e2-4fe8-b4db-061482a599b4",""
"Authorization Details","425266","CLP","USD","VI","rNFso1Efmwkn88zNcSzmh7","AUTORISATIONS","2000.00000000","402365XXXXXX0056","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:37.000","tst545","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","007f3cc9-a2e2-4fe8-b4db-061482a599b4",""
"Authorization Details","425266","CLP","USD","VI","sVSQbBoxVB87UkSc9WH0wS","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:17.000","tst981","00","A","100","Commerçant","M","5","4899","CL","","","","3","43a604e5-1a1c-4aa6-a7e0-3596d7d9b887",""
"Authorization Details","425266","CLP","USD","VI","sVSQbBoxVB87UkSc9WH0wS","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:17.000","tst981","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","43a604e5-1a1c-4aa6-a7e0-3596d7d9b887",""
"Authorization Details","425266","CLP","USD","VI","suMxjnFWfNK2e2mU3erhpc","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:22.000","tst798","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","403db718-b9d7-4f5c-8b06-cb2980a9b10d",""
"Authorization Details","425266","CLP","USD","VI","suMxjnFWfNK2e2mU3erhpc","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:22.000","tst798","00","A","100","Commerçant","M","5","4899","CL","","","","3","403db718-b9d7-4f5c-8b06-cb2980a9b10d",""
"Authorization Details","425266","CLP","USD","VI","tj8ALHxM1Sb0nm7pWdeTT5","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:43.000","tst119","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","77b7279c-e580-4edf-8426-feead4220246",""
"Authorization Details","425266","CLP","USD","VI","tj8ALHxM1Sb0nm7pWdeTT5","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:43.000","tst119","00","A","100","Commerçant","M","5","4899","CL","","","","3","77b7279c-e580-4edf-8426-feead4220246",""
"Authorization Details","425266","CLP","USD","VI","vSKgE7HP9t9yA3iytfxvUN","AUTORISATIONS","4100.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:14.000","tst969","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","e4b43ca1-6051-4635-8b60-012ca58d22bd",""
"Authorization Details","425266","CLP","USD","VI","wkPe2vp2OUCxbjNC5RJwF7","AUTORISATIONS","2000.00000000","402365XXXXXX0056","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:33:17.000","tst841","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","75de8703-5ec8-4f4e-8d15-ff806436de9b",""
"Authorization Details","425266","CLP","USD","VI","wkPe2vp2OUCxbjNC5RJwF7","Dépôts","2000.00000000","402365XXXXXX0056","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:33:17.000","tst841","00","A","100","Commerçant","M","5","4899","CL","","","","3","75de8703-5ec8-4f4e-8d15-ff806436de9b",""
"Authorization Details","425266","CLP","USD","VI","wxd08gs9RIMLjm0MgPCLHH","AUTORISATIONS","4100.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:24.000","tst516","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","f70bdc9e-6f6d-4b1b-8f25-10572709b671",""
"Authorization Details","425266","CLP","USD","VI","yPQz0TIMDyENj8ZPRhCex9","AUTORISATIONS","3200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:24.000","tst512","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","e1dee01e-aae8-418e-81e5-4466f8f610f8",""
"Authorization Details","425266","CLP","USD","VI","yPQz0TIMDyENj8ZPRhCex9","Dépôts","3200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:24.000","tst512","00","A","100","Commerçant","M","5","4899","CL","","","","3","e1dee01e-aae8-418e-81e5-4466f8f610f8",""
"Authorization Details","425266","CLP","USD","VI","ytTByfvRYVwKXEq6AG07Pu","AUTORISATIONS","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:25.000","tst804","00","A","100","Commerçant","V","5","4899","CL","","N","N","3","e68e3eec-d1c0-4c49-8858-014468f4cd34",""
"Authorization Details","425266","CLP","USD","VI","ytTByfvRYVwKXEq6AG07Pu","Dépôts","2200.00000000","402365XXXXXX0056","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:25.000","tst804","00","A","100","Commerçant","M","5","4899","CL","","","","3","e68e3eec-d1c0-4c49-8858-014468f4cd34",""
"Authorization Details","425263","COP","USD","MC","2C3CkxwnCepaCpvELmsY6d","Dépôts","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:29.000","tst090","000","","100","Commerçant","M","5","4899","CO","","","","2","045273e5-ff4c-4a06-a00b-a2e72eb216b8",""
"Authorization Details","425263","COP","USD","MC","2C3CkxwnCepaCpvELmsY6d","Dépôts","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:06.000","tst023","000","","100","Commerçant","M","5","4899","CO","","","","2","05ce52a4-aa6c-4c2a-a144-884162aa5ebf",""
"Authorization Details","425263","COP","USD","MC","2C3CkxwnCepaCpvELmsY6d","AUTORISATIONS","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:06.000","tst023","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","05ce52a4-aa6c-4c2a-a144-884162aa5ebf",""
"Authorization Details","425263","COP","USD","MC","2C3CkxwnCepaCpvELmsY6d","AUTORISATIONS","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:29.000","tst090","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","045273e5-ff4c-4a06-a00b-a2e72eb216b8",""
"Authorization Details","425263","COP","USD","MC","3j4rqGIRUpE454t3LsMWNR","AUTORISATIONS","304.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:21.000","","000","X","304","Commerçant","V","5","4899","CO","","N","N","2","7072b4dd-df06-4466-99d0-a8fd91148845",""
"Authorization Details","425263","COP","USD","MC","4x0wMscDemKH0vv5l6lpI6","Dépôts","22.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:12.000","tst046","000","","100","Commerçant","M","5","4899","CO","","","","2","68706e3d-9551-4636-92c7-da8ebe87c606",""
"Authorization Details","425263","COP","USD","MC","4x0wMscDemKH0vv5l6lpI6","AUTORISATIONS","22.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:12.000","tst046","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","68706e3d-9551-4636-92c7-da8ebe87c606",""
"Authorization Details","425263","COP","USD","MC","6ytzhvOXpUf3ovzuIgubXM","AUTORISATIONS","22.00000000","510342XXXXXX0005","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 09:33:47.000","tst886","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","878e7228-9f5a-4f6a-b138-68429bafae1a",""
"Authorization Details","425263","COP","USD","MC","6ytzhvOXpUf3ovzuIgubXM","Dépôts","22.00000000","510342XXXXXX0005","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 09:33:47.000","tst886","000","","100","Commerçant","M","5","4899","CO","","","","2","878e7228-9f5a-4f6a-b138-68429bafae1a",""
"Authorization Details","425263","COP","USD","MC","78NmPsL27fzj2xFbvMP54V","Dépôts","22.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:57.000","tst169","000","","100","Commerçant","M","5","4899","CO","","","","2","07017c87-2ad0-45bb-b736-bf7207d208e4",""
"Authorization Details","425263","COP","USD","MC","78NmPsL27fzj2xFbvMP54V","AUTORISATIONS","22.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:57.000","tst169","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","07017c87-2ad0-45bb-b736-bf7207d208e4",""
"Authorization Details","425263","COP","USD","MC","87B3gwUsQEwba5YMKwUhas","Dépôts","22.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:35:38.000","tst616","000","","100","Commerçant","M","5","4899","CO","","","","2","0a92e765-6117-40b2-bb2c-13cfbe57bd4a",""
"Authorization Details","425263","COP","USD","MC","87B3gwUsQEwba5YMKwUhas","AUTORISATIONS","22.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:35:38.000","tst616","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","0a92e765-6117-40b2-bb2c-13cfbe57bd4a",""
"Authorization Details","425263","COP","USD","MC","AKgbhnANMjwfUJOWvmSdpV","AUTORISATIONS","23.20000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:55.000","tst165","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","74b4e744-edd7-4e48-816b-1d86cfbae135",""
"Authorization Details","425263","COP","USD","MC","AKgbhnANMjwfUJOWvmSdpV","Dépôts","25.20000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:47:18.000","tst165","000","","100","Commerçant","M","5","4899","CO","","","","2","74b4e744-edd7-4e48-816b-1d86cfbae135",""
"Authorization Details","425263","COP","USD","MC","AgxIOibyFdh2JF2jM5KWcv","AUTORISATIONS","43.00000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:35:30.000","tst588","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","d84864c2-5c60-4d62-8328-740499f224a6",""
"Authorization Details","425263","COP","USD","MC","BjpmtsDwcK9iUcU28bq8kU","Dépôts","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:33:50.000","tst898","000","","100","Commerçant","M","5","4899","CO","","","","2","28e1353b-5122-4005-aca1-4c5654bd3804",""
"Authorization Details","425263","COP","USD","MC","BjpmtsDwcK9iUcU28bq8kU","AUTORISATIONS","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:34:15.000","tst916","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","4ef19631-b124-4e8a-8877-ae53a24c0669",""
"Authorization Details","425263","COP","USD","MC","BjpmtsDwcK9iUcU28bq8kU","AUTORISATIONS","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:33:50.000","tst898","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","28e1353b-5122-4005-aca1-4c5654bd3804",""
"Authorization Details","425263","COP","USD","MC","BjpmtsDwcK9iUcU28bq8kU","Dépôts","15.00000000","510342XXXXXX0005","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:34:15.000","tst916","000","","100","Commerçant","M","5","4899","CO","","","","2","4ef19631-b124-4e8a-8877-ae53a24c0669",""
"Authorization Details","425263","COP","USD","MC","CxAPepbDgHTJPoxDngQMCx","Dépôts","33.80000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:11.000","tst043","000","","100","Commerçant","M","5","4899","CO","","","","2","fdd0d712-f4f9-4fa3-866d-4324c9bd0f48",""
"Authorization Details","425263","COP","USD","MC","CxAPepbDgHTJPoxDngQMCx","AUTORISATIONS","33.80000000","510342XXXXXX0005","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:11.000","tst043","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","fdd0d712-f4f9-4fa3-866d-4324c9bd0f48",""
"Authorization Details","425263","COP","USD","MC","DTM6lZPrcfROFOFTbPyl54","Dépôts","20.00000000","510342XXXXXX0005","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:21.000","tst070","000","","100","Commerçant","M","5","4899","CO","","","","2","8eec7115-2e01-4d62-9314-288e45d378a2",""
"Authorization Details","425263","COP","USD","MC","DTM6lZPrcfROFOFTbPyl54","AUTORISATIONS","20.00000000","510342XXXXXX0005","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:26:21.000","tst070","000","X","100","Commerçant","V","5","4899","CO","","N","N","2","8eec7115-2e01-4d62-9314-288e45d378a2",""
