BEGIN,EntityId=418553,Frequency=adhoc
EntityId=418553,ReportTypeName=SubmissionDetails,Frequency=adhoc,FromDate=2025-03-03,ToDate=2025-03-04,GenerationDate=2025-03-13,GenerationTime=20:20:44
Activity Date,Entity Type Code,Entity Identifier,Merchant Order Number,Payment Method Code,Presentment Currency Code,Settlement Currency Code,Foreign Exchange Rate,Fund Transfer Instruction Number,Transaction Amount in Presentment Currency,Transaction Amount in Settlement Currency,Settled Deposit Amount,Interchange & Assessment Fees,Back Up Withholding Adjustments,Chargeback Adjustments,Discount Fees,ECP Return Adjustments,Other Adjustments,Processing Fees,Reserve Adjustments,Others,Net Financial Activity
3/3/2025,TD,418554,ioLTAj2vTYyurf2Emco6sg,VI,USD,USD,1,4383826,0,0,0,-0.17083334,0,0,0,0,0,-0.05916667,0,0,-0.23000001
3/3/2025,TD,418554,1003876358,VI,USD,USD,1,4383826,0,0,0,-0.0675,0,0,0,0,0,-0.09,0,0,-0.1575
3/3/2025,TD,418554,UP2FzublQaKMxtPE1XnRYA,VI,USD,USD,1,4383826,5,5,5,-2.96950354,0,0,0,0,0,-0.19675532,0,0,1.83374114
3/3/2025,TD,418554,0IxZb81rRsCFGqGlyv0MwQ,VI,USD,USD,1,4383826,10,10,10,-40.84361112,0,0,0,0,0,-0.10444444,0,0,-30.94805556
3/3/2025,TD,418554,8SM9IifurjkGeAFnUMM3e5,VI,USD,USD,1,4383826,18,18,18,-0.48055555,0,0,0,0,0,-0.10277777,0,0,17.41666668
3/3/2025,TD,418554,hFvz2nvKyAH1FxUXaxUxcU,VI,USD,USD,1,4383826,100,100,100,-3.05331307,0,0,0,0,0,-0.10425532,0,0,96.84243161
3/3/2025,TD,418554,9AtGtoAZvsSuwA1av8Ti4m,VI,USD,USD,1,4383826,100,100,100,-3.05417021,0,0,0,0,0,-0.10425532,0,0,96.84157447
3/3/2025,TD,418554,Q1ejdDqJdHD70y8twv55CF,VI,USD,USD,1,4383826,100,100,100,-2.9747619,0,0,0,0,0,-0.10428571,0,0,96.92095239
3/3/2025,TD,418554,1000424611,VI,USD,USD,1,4383826,1.06,1.06,1.06,-25.78095652,0,0,0,0,0,-0.10356522,0,0,-24.82452174
3/3/2025,TD,418554,cVsY8vmHR8O4LsherntXJQ,VI,USD,USD,1,4383826,10,10,10,-2.1205,0,0,0,0,0,-0.104375,0,0,7.775125
3/3/2025,TD,418554,xNtnHByAQjOOx4M1pA1c9w,VI,USD,USD,1,4383826,0,0,0,-0.11125,0,0,0,0,0,-0.05958333,0,0,-0.17083333
3/3/2025,TD,418554,1006875745,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08535714,0,0,0,0,0,-0.10380952,0,0,-6.12916666
3/3/2025,TD,418554,r4JzmXXhT6O2eXn6fxXV5Q,VI,USD,USD,1,4383826,10,10,10,-3.05417021,0,0,0,0,0,-0.10425532,0,0,6.84157447
3/3/2025,TD,418554,EDvPmjQEQ3yTBALTM42gtQ,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,rNenW65270DK3awdifG1Yr,VI,USD,USD,1,4383826,100,100,100,-2.94642857,0,0,0,0,0,-0.04428571,0,0,97.00928572
3/3/2025,TD,418554,NtfxPOC 418554 DPVI1,VI,USD,USD,1,4383826,1.01,1.01,1.01,-0.085,0,0,0,0,0,-0.055,0,0,0.87
3/3/2025,TD,418554,S2Z3qe1PSwX3lBJGFA3MIQ,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,fplLbDUPSaKv3XFtyBphwQ,VI,USD,USD,1,4383826,0,0,0,-0.0688889,0,0,0,0,0,-0.09,0,0,-0.1588889
3/3/2025,TD,418554,1003958261,VI,USD,USD,1,4383826,1940,1940,1940,-17.67373738,0,0,0,0,0,-0.10454545,0,0,1922.221717
3/3/2025,TD,418554,r8kH8M0jhMWuoiIq0oDgTL,VI,USD,USD,1,4383826,100,100,100,-3.36924812,0,0,0,0,0,-0.10373434,0,0,96.52701754
3/3/2025,TD,418554,NtfxPOC 418554 DPVI4,VI,USD,USD,1,4383826,1.04,1.04,1.04,-0.085,0,0,0,0,0,-0.055,0,0,0.9
3/3/2025,TD,418554,1005097960,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08535714,0,0,0,0,0,-0.10380952,0,0,-6.12916666
3/3/2025,TD,418554,UdjB6nWNdQXJqtfHjJbeVc,VI,USD,USD,1,4383826,100,100,100,-2.90184848,0,0,0,0,0,-0.10374242,0,0,96.9944091
3/3/2025,TD,418554,1001787231,VI,USD,USD,1,4383826,1.06,1.06,1.06,-25.781,0,0,0,0,0,-0.1035,0,0,-24.8245
3/3/2025,TD,418554,2NYa068CTpWwZRUGprXVKQ,VI,USD,USD,1,4383826,5,5,5,-28.32603174,0,0,0,0,0,-0.10359788,0,0,-23.42962962
3/3/2025,TD,418554,0KIp6B71RXyVSiYaxdGl3g,VI,USD,USD,1,4383826,5,5,5,-48.80847619,0,0,0,0,0,-0.19661904,0,0,-44.00509523
3/3/2025,TD,418554,3OZIO4tFSCe0xnnYXNZTfQ,VI,USD,USD,1,4383826,5,5,5,-54.98580266,0,0,0,0,0,-0.1967447,0,0,-50.18254736
3/3/2025,TD,418554,c2eCqyEnuyCheGoiGEORJp,VI,USD,USD,1,4383826,100,100,100,-30.53594286,0,0,0,0,0,-0.10384286,0,0,69.36021428
3/3/2025,TD,418554,LB7ZB4Q3S33gviZR6eM2GD,VI,USD,USD,1,4383826,0,0,0,-0.1338889,0,0,0,0,0,-0.19944444,0,0,-0.33333334
3/3/2025,TD,418554,f4EDjJWuiDAZYbLgp4P6YO,VI,USD,USD,1,4383826,100,100,100,-2.901805,0,0,0,0,0,-0.10380764,0,0,96.99438736
3/3/2025,TD,418554,1005115122,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26464285,0,0,0,0,0,-0.10428571,0,0,0.69107144
3/3/2025,TD,418554,rX3ck4By1qbotzr84jx7G1,VI,USD,USD,1,4383826,0,0,0,-0.0688889,0,0,0,0,0,-0.09,0,0,-0.1588889
3/3/2025,TD,418554,idQwt7v8X0BwM1vEsN1aV,VI,USD,USD,1,4383826,0,0,0,-0.13969697,0,0,0,0,0,-0.19242424,0,0,-0.33212121
3/3/2025,TD,418554,GkiXX7dlejwSlsuVAHqL32,VI,USD,USD,1,4383826,70,70,70,-0.96333334,0,0,0,0,0,-0.105,0,0,68.93166666
3/3/2025,TD,418554,eXGEirHT18eKMndcR1LU95,VI,USD,USD,1,4383826,100,100,100,-30.53575652,0,0,0,0,0,-0.10376522,0,0,69.36047826
3/3/2025,TD,418554,LVOJOteMKVESZQKGKQPzg3,VI,USD,USD,1,4383826,12.34,12.34,12.34,-0.63714286,0,0,0,0,0,-0.09952381,0,0,11.60333333
3/3/2025,TD,418554,1003181134,VI,USD,USD,1,4383826,1.06,1.06,1.06,-17.62538182,0,0,0,0,0,-0.10414545,0,0,-16.66952727
3/3/2025,TD,418554,EvjtNe52T0CXFufLaJ6TqQ,VI,USD,USD,1,4383826,10,10,10,-2.75860681,0,0,0,0,0,-0.10359133,0,0,7.13780186
3/3/2025,TD,418554,QoM7ErResNO6Nu0q78Bi85,VI,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.06,0,0,-0.1
3/3/2025,TD,418554,MtpqRNz6asvtftKgjsE11J,VI,USD,USD,1,4383826,0,0,0,-0.14333334,0,0,0,0,0,-0.2,0,0,-0.34333334
3/3/2025,TD,418554,1xteKa0hRmWF45GwQB0hOw,VI,USD,USD,1,4383826,10,10,10,-0.60333333,0,0,0,0,0,-0.1025,0,0,9.29416667
3/3/2025,TD,418554,RYYVBtMBS0uZ6jAA1NYh4w,VI,USD,USD,1,4383826,10,10,10,-3.26865079,0,0,0,0,0,-0.10373015,0,0,6.62761906
3/3/2025,TD,418554,1001016803,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.0854365,0,0,0,0,0,-0.10373015,0,0,-6.12916665
3/3/2025,TD,418554,o14JuPebzQJHOvYPJI4FPp,VI,USD,USD,1,4383826,100,100,100,-3.36930526,0,0,0,0,0,-0.10381053,0,0,96.52688421
3/3/2025,TD,418554,P3OdxTRdTr6HrXlzPUE2jw,VI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,B9e8TZBQSl2e15eAlcqW8A,VI,USD,USD,1,4383826,10,10,10,-2.75878599,0,0,0,0,0,-0.10369212,0,0,7.13752189
3/3/2025,TD,418554,1000722679,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26525658,0,0,0,0,0,-0.10369212,0,0,0.6910513
3/4/2025,TD,418554,MQUfWE32AnA8JIi4BRm6PA,VI,USD,USD,1,4383826,100,100,100,-3.62333333,0,0,0,0,0,-0.10333333,0,0,96.27333334
3/3/2025,TD,418554,pSVugZouQy69H3f14ueQaA,VI,USD,USD,1,4383826,5,5,5,-40.84325398,0,0,0,0,0,-0.10396825,0,0,-35.94722223
3/3/2025,TD,418554,tm8PByn41C36a1oKNRnXl3,VI,USD,USD,1,4383826,0,0,0,-0.03555556,0,0,0,0,0,-0.06,0,0,-0.09555556
3/3/2025,TD,418554,B9q14W05TlumY6eYqu4igQ,VI,USD,USD,1,4383826,10,10,10,-40.84325398,0,0,0,0,0,-0.10396825,0,0,-30.94722223
3/3/2025,TD,418554,E8mGa3knFoqK1QWJw3OqGJ,VI,USD,USD,1,4383826,100,100,100,-28.3258454,0,0,0,0,0,-0.10363929,0,0,71.57051531
3/3/2025,TD,418554,1005919703,VI,USD,USD,1,4383826,1940,1940,1940,-7.10265872,0,0,0,0,0,-0.10428571,0,0,1932.793056
3/3/2025,TD,418554,I3hqQsUFx2M6PBDAIv8Da2,VI,USD,USD,1,4383826,10,10,10,-0.95555556,0,0,0,0,0,-0.105,0,0,8.93944444
3/3/2025,TD,418554,zSHsaeuvWqoq14JBm0rKw6,VI,USD,USD,1,4383826,100,100,100,-3.05283688,0,0,0,0,0,-0.10342199,0,0,96.84374113
3/3/2025,TD,418554,ZvNXx6EnSIK2nYSJsgpvfw,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,fXY3A4Z3T4iMcxtYxghlqw,VI,USD,USD,1,4383826,5,5,5,-3.05309329,0,0,0,0,0,-0.10348609,0,0,1.84342062
3/3/2025,TD,418554,1005047795,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,1006821988,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.264375,0,0,0,0,0,-0.104375,0,0,0.69125
3/3/2025,TD,418554,aN0GjjibRj2tWYKhPir8ew,VI,USD,USD,1,4383826,10,10,10,-28.32608888,0,0,0,0,0,-0.10367407,0,0,-18.42976295
3/3/2025,TD,418554,U6mn1APaRLqRvI7cU8UUiw,VI,USD,USD,1,4383826,15,15,15,-0.82702128,0,0,0,0,0,-0.10457447,0,0,14.06840425
3/3/2025,TD,418554,sdndvsxsxbXH9dEq5xtHBp,VI,USD,USD,1,4383826,100,100,100,-30.5358,0,0,0,0,0,-0.1037,0,0,69.3605
3/3/2025,TD,418554,bZvDT4rjTgOkJRqBS9Nb6w,VI,USD,USD,1,4383826,10,10,10,-52.33642857,0,0,0,0,0,-0.10380952,0,0,-42.44023809
3/3/2025,TD,418554,pDFIqaV3X6qmzX5d5vxVK1,VI,USD,USD,1,4383826,0,0,0,-0.14,0,0,0,0,0,-0.2,0,0,-0.34
3/3/2025,TD,418554,d5caSAwLSNXs2qqSka1AHw,VI,USD,USD,1,4383826,0,0,0,-0.0675,0,0,0,0,0,-0.09,0,0,-0.1575
3/3/2025,TD,418554,axQhCmuFR8XG3u0BBqwc4g,VI,USD,USD,1,4383826,10,10,10,-2.90199134,0,0,0,0,0,-0.10388528,0,0,6.99412338
3/3/2025,TD,418554,1003939134,VI,USD,USD,1,4383826,1927.8,1927.8,1927.8,-18.28018182,0,0,0,0,0,-0.10454545,0,0,1909.415273
3/3/2025,TD,418554,1008169758,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26547619,0,0,0,0,0,-0.10452381,0,0,0.69
3/3/2025,TD,418554,npZAnooRcuIU711MdmdaM4,VI,USD,USD,1,4383826,0,0,0,-0.06,0,0,0,0,0,-0.12,0,0,-0.18
3/3/2025,TD,418554,1004889749,VI,USD,USD,1,4383826,1.06,1.06,1.06,-17.62532468,0,0,0,0,0,-0.10406926,0,0,-16.66939394
3/3/2025,TD,418554,Znm2PP2vQy2X1eyVh3ljCg,VI,USD,USD,1,4383826,10,10,10,-37.554,0,0,0,0,0,-0.044,0,0,-27.598
3/3/2025,TD,418554,BTR66QMMRYm8V1BNXlIHeQ,VI,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.09,0,0,-0.17
3/3/2025,TD,418554,1004811608,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26553333,0,0,0,0,0,-0.1046,0,0,0.68986667
3/3/2025,TD,418554,CdRBeWTATw6sMXw8x3ohMQ,VI,USD,USD,1,4383826,5,5,5,-28.32603174,0,0,0,0,0,-0.10359788,0,0,-23.42962962
3/3/2025,TD,418554,1001692237,VI,USD,USD,1,4383826,1.06,1.06,1.06,-12.9832,0,0,0,0,0,-0.1036,0,0,-12.0268
3/3/2025,TD,418554,sZyuoHXeSjWkrGQ6izUL0A,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,AO6vzx6USo64ojdokR9gt5,VI,USD,USD,1,4383826,0,0,0,-0.0675,0,0,0,0,0,-0.09,0,0,-0.1575
3/3/2025,TD,418554,Sbb0InpBRSK8vcXAUvYIOw,VI,USD,USD,1,4383826,0,0,0,-0.18818182,0,0,0,0,0,-0.05909091,0,0,-0.24727273
3/3/2025,TD,418554,LwDbwXAwpTQqkn65iTRryk,VI,USD,USD,1,4383826,0,0,0,-0.14,0,0,0,0,0,-0.2,0,0,-0.34
3/3/2025,TD,418554,1001543736,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26525658,0,0,0,0,0,-0.10369212,0,0,0.6910513
3/3/2025,TD,418554,m2HE4qaSTbXNNz4whjscgg,VI,USD,USD,1,4383826,10,10,10,-3.05253385,0,0,0,0,0,-0.10334623,0,0,6.84411992
3/3/2025,TD,418554,5hYP8DUcRpmq1qn25xpqsQ,VI,USD,USD,1,4383826,10,10,10,-40.84333334,0,0,0,0,0,-0.10388888,0,0,-30.94722222
3/3/2025,TD,418554,YEjFCHE7SpmuXYKYzX7Byw,VI,USD,USD,1,4383826,5,5,5,-28.2426984,0,0,0,0,0,-0.19705026,0,0,-23.43974866
3/3/2025,TD,418554,BXYmdOd2QVSfsraGNLzmTw,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,1006381609,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.4,0,0,0,0,0,-0.1,0,0,0.56
3/3/2025,TD,418554,OLPUqmSrRJaiDIglp6XLTg,VI,USD,USD,1,4383826,10,10,10,-2.90199134,0,0,0,0,0,-0.10388528,0,0,6.99412338
3/3/2025,TD,418554,2qx2s6qzR0ed9O2EXP8Kng,VI,USD,USD,1,4383826,10,10,10,-30.53594286,0,0,0,0,0,-0.10384286,0,0,-20.63978572
3/3/2025,TD,418554,XOvc3bnQTk6lByoomb5Jjw,VI,USD,USD,1,4383826,15,15,15,-0.81833333,0,0,0,0,0,-0.1,0,0,14.08166667
3/3/2025,TD,418554,B4hC4jCxS2SQLWdbcXyriA,VI,USD,USD,1,4383826,115,115,115,-3.05617021,0,0,0,0,0,-0.10425532,0,0,111.8395745
3/3/2025,TD,418554,co9bfdFqTLy7B9zfdl6fVg,VI,USD,USD,1,4383826,100,100,100,-28.32603174,0,0,0,0,0,-0.10359788,0,0,71.57037038
3/3/2025,TD,418554,1004104996,VI,USD,USD,1,4383826,0,0,0,-0.02702128,0,0,0,0,0,-0.05957447,0,0,-0.08659575
3/3/2025,TD,418554,Aeypcqks0vd5gzRt15bSKU,VI,USD,USD,1,4383826,100,100,100,-2.97392857,0,0,0,0,0,-0.10428571,0,0,96.92178572
3/3/2025,TD,418554,lypDPlqVQ8XzkyYjC3Ntmw,VI,USD,USD,1,4383826,0,0,0,-0.04444444,0,0,0,0,0,-0.06,0,0,-0.10444444
3/3/2025,TD,418554,1002798325,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26525641,0,0,0,0,0,-0.10423077,0,0,0.69051282
3/3/2025,TD,418554,1005158434,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08523556,0,0,0,0,0,-0.10386018,0,0,-6.12909574
3/3/2025,TD,418554,1004964520,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.0854365,0,0,0,0,0,-0.10373015,0,0,-6.12916665
3/3/2025,TD,418554,KMLk0GF5S9WDk8TkmGkYPw,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,T6agRThdVX8xpKVuW9jG8V,VI,USD,USD,1,4383826,100,100,100,-2.9747619,0,0,0,0,0,-0.10428571,0,0,96.92095239
3/3/2025,TD,418554,1006671286,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.29062113,0,0,0,0,0,-0.10387164,0,0,0.66550723
3/3/2025,TD,418554,1001970744,VI,USD,USD,1,4383826,1.06,1.06,1.06,-25.78095652,0,0,0,0,0,-0.10356522,0,0,-24.82452174
3/3/2025,TD,418554,zdX1SGCKQXOxjYnBUy0EtA,VI,USD,USD,1,4383826,10,10,10,-28.32608888,0,0,0,0,0,-0.10367407,0,0,-18.42976295
3/3/2025,TD,418554,dE0DbechWycSsavdXTCpdw,VI,USD,USD,1,4383826,100,100,100,-28.32608888,0,0,0,0,0,-0.10367407,0,0,71.57023705
3/3/2025,TD,418554,VI1WtyQ7Jrq2hHWrx2XfAR,VI,USD,USD,1,4383826,100,100,100,-2.1205,0,0,0,0,0,-0.104375,0,0,97.775125
3/3/2025,TD,418554,b3REzGG6j9LhWfNSO554R,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,SbmAG8d7TEqXYedFkTjesQ,VI,USD,USD,1,4383826,10,10,10,-2.11916667,0,0,0,0,0,-0.104375,0,0,7.77645833
3/3/2025,TD,418554,Upl5A7fQSZGwRIM2Mh1CyA,VI,USD,USD,1,4383826,10,10,10,-3.36924812,0,0,0,0,0,-0.10385339,0,0,6.52689849
3/3/2025,TD,418554,1000214764,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.0854365,0,0,0,0,0,-0.10373015,0,0,-6.12916665
3/3/2025,TD,418554,1003402324,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,9qjUda45CAU4eeArwc3Uz5,VI,USD,USD,1,4383826,100,100,100,-37.554,0,0,0,0,0,-0.044,0,0,62.402
3/3/2025,TD,418554,1001727677,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08571428,0,0,0,0,0,-0.10428571,0,0,-6.12999999
3/3/2025,TD,418554,6gUD0xlaSpiNXhIoE6tbxA,VI,USD,USD,1,4383826,0,0,0,-0.02714286,0,0,0,0,0,-0.05952381,0,0,-0.08666667
3/3/2025,TD,418554,TXYlYb2pSJC8O511yXswTQ,VI,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.09,0,0,-0.17
3/3/2025,TD,418554,1000519290,VI,USD,USD,1,4383826,1940,1940,1940,-13.03155556,0,0,0,0,0,-0.104,0,0,1926.864444
3/3/2025,TD,418554,PCvVYmwiSNip9Lqeq5syIQ,VI,USD,USD,1,4383826,10,10,10,-40.84333334,0,0,0,0,0,-0.10388888,0,0,-30.94722222
3/3/2025,TD,418554,1008282415,VI,USD,USD,1,4383826,1.06,1.06,1.06,-12.98295652,0,0,0,0,0,-0.10356522,0,0,-12.02652174
3/3/2025,TD,418554,1005302513,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26528985,0,0,0,0,0,-0.10456522,0,0,0.69014493
3/3/2025,TD,418554,PBKbN1FTTjuPty9vh6OQ2A,VI,USD,USD,1,4383826,5,5,5,-30.45094286,0,0,0,0,0,-0.19872381,0,0,-25.64966667
3/3/2025,TD,418554,9iSjLV5YS2a5vGPvin1EFQ,VI,USD,USD,1,4383826,10,10,10,-2.94642857,0,0,0,0,0,-0.04428571,0,0,7.00928572
3/3/2025,TD,418554,smblocal181398,VI,USD,USD,1,4383826,9.69,9.69,9.69,-0.31070049,0,0,0,0,0,-0.19379227,0,0,9.18550724
3/3/2025,TD,418554,yPlAITtWQXqGRWwblTZg4Q,VI,USD,USD,1,4383826,500,500,500,-2.82732027,0,0,0,0,0,-0.15411765,0,0,497.0185621
3/3/2025,TD,418554,ktIOnH6YSiG7b2z7ZqcO2A,VI,USD,USD,1,4383826,10,10,10,-30.53582128,0,0,0,0,0,-0.10377447,0,0,-20.63959575
3/3/2025,TD,418554,1007978696,VI,USD,USD,1,4383826,0,0,0,-0.026875,0,0,0,0,0,-0.059375,0,0,-0.08625
3/3/2025,TD,418554,Y88kGp2XT2XvjKOkejxbZg,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,1001131889,VI,USD,USD,1,4383826,0,0,0,-0.02722222,0,0,0,0,0,-0.05944444,0,0,-0.08666666
3/3/2025,TD,418554,1005738031,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26525658,0,0,0,0,0,-0.10369212,0,0,0.6910513
3/3/2025,TD,418554,UTghtu0OSx2jWEddbDboQA,VI,USD,USD,1,4383826,0,0,0,-0.02666667,0,0,0,0,0,-0.05916667,0,0,-0.08583334
3/3/2025,TD,418554,NtfxPOC 418554 DPVI3,VI,USD,USD,1,4383826,1.03,1.03,1.03,-0.085,0,0,0,0,0,-0.055,0,0,0.89
3/3/2025,TD,418554,gQMNoYyLamJwiIYCsYKOgd,VI,USD,USD,1,4383826,100,100,100,-3.6225,0,0,0,0,0,-0.105,0,0,96.2725
3/3/2025,TD,418554,nMGUW6ptRGyGqRTXEkGOHw,VI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,9rhM0qVR8L1W9gPIMGRcK,VI,USD,USD,1,4383826,0,0,0,-0.065,0,0,0,0,0,-0.12,0,0,-0.185
3/3/2025,TD,418554,4NgHoECUUfzVu8qStEmCG3,VI,USD,USD,1,4383826,0,0,0,-0.15,0,0,0,0,0,-0.2,0,0,-0.35
3/3/2025,TD,418554,Cap3f3msRdeXbIvG8TZEEg,VI,USD,USD,1,4383826,0,0,0,-0.058,0,0,0,0,0,-0.12,0,0,-0.178
3/3/2025,TD,418554,AmQdbcF6QYS0HJnf6MR6pQ,VI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,DiH0xshxIt29GqSngxDFD1,VI,USD,USD,1,4383826,0,0,0,-0.0688889,0,0,0,0,0,-0.09,0,0,-0.1588889
3/3/2025,TD,418554,9LKe69kKTJeE1SA7Rl1mZw,VI,USD,USD,1,4383826,130,130,130,-40.84611112,0,0,0,0,0,-0.10444444,0,0,89.04944444
3/3/2025,TD,418554,JZGCd0a91DtpGQNIIQhOY5,VI,USD,USD,1,4383826,70,70,70,-0.96,0,0,0,0,0,-0.105,0,0,68.935
3/3/2025,TD,418554,s1iPw3g6RuKYeJJ7ipjIcw,VI,USD,USD,1,4383826,0,0,0,-0.0572,0,0,0,0,0,-0.1196,0,0,-0.1768
3/3/2025,TD,418554,fnUR29FoSliVVc0S8XIfKA,VI,USD,USD,1,4383826,10,10,10,-3.36930526,0,0,0,0,0,-0.10381053,0,0,6.52688421
3/3/2025,TD,418554,merchantOrderNumber-15,VI,USD,USD,1,4383826,2178,2178,2178,-58.79947545,0,0,0,0,0,-18.93197704,0,0,2100.268548
3/3/2025,TD,418554,1005128994,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.266875,0,0,0,0,0,-0.104375,0,0,0.68875
3/3/2025,TD,418554,m1ZVPGFgmGsLqnVz769YR4,VI,USD,USD,1,4383826,0,0,0,-0.02714286,0,0,0,0,0,-0.05952381,0,0,-0.08666667
3/3/2025,TD,418554,C4j721M6ZzhkBPBqn5wKbL,VI,USD,USD,1,4383826,100,100,100,-2.11916667,0,0,0,0,0,-0.104375,0,0,97.77645833
3/3/2025,TD,418554,wezNPKeLTducdrFXSAa8NA,VI,USD,USD,1,4383826,15,15,15,-0.8168421,0,0,0,0,0,-0.09947368,0,0,14.08368422
3/3/2025,TD,418554,wwRKaI0RRlm1uXfd1WgoJQ,VI,USD,USD,1,4383826,5,5,5,-3.05309329,0,0,0,0,0,-0.10348609,0,0,1.84342062
3/4/2025,TD,418554,0tZ5XRMTcXIZiyOxVD9Yx,VI,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.09,0,0,-0.17
3/3/2025,TD,418554,TkQuFQ7yQwXpjia6BbcSYw,VI,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.09,0,0,-0.17
3/3/2025,TD,418554,AfwVCdBHQTSHppt7XlfyHA,VI,USD,USD,1,4383826,10,10,10,-30.53582128,0,0,0,0,0,-0.10377447,0,0,-20.63959575
3/3/2025,TD,418554,1000365850,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08535714,0,0,0,0,0,-0.10380952,0,0,-6.12916666
3/3/2025,TD,418554,G1AqAS6atc2iLF39JcGh8u,VI,USD,USD,1,4383826,100,100,100,-3.36924812,0,0,0,0,0,-0.10373434,0,0,96.52701754
3/3/2025,TD,418554,2xgCKwPWx4jIQrs519gaK1,VI,USD,USD,1,4383826,100,100,100,-37.582,0,0,0,0,0,-0.104,0,0,62.314
3/3/2025,TD,418554,ZZTFA0HGPKBDPXbObkMFqJ,VI,USD,USD,1,4383826,100,100,100,-30.5358,0,0,0,0,0,-0.1037,0,0,69.3605
3/3/2025,TD,418554,nVmyLNqEhWHyTBLEAtfOq3,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,0fpzyQ6lRo6pxLP8olI7Gw,VI,USD,USD,1,4383826,0,0,0,-0.08,0,0,0,0,0,-0.09,0,0,-0.17
3/3/2025,TD,418554,j0bqK0YTR6CcyGDeJZWw6Q,VI,USD,USD,1,4383826,500,500,500,-52.36928571,0,0,0,0,0,-0.15351648,0,0,447.4771978
3/3/2025,TD,418554,1004901013,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.29035327,0,0,0,0,0,-0.10372283,0,0,0.6659239
3/3/2025,TD,418554,PwGw2YYVz488k51cuFbIx2,VI,USD,USD,1,4383826,0,0,0,-0.0688889,0,0,0,0,0,-0.09,0,0,-0.1588889
3/3/2025,TD,418554,GWlUfXoLS1KcERKwQxGbTw,VI,USD,USD,1,4383826,0,0,0,-0.07555556,0,0,0,0,0,-0.06,0,0,-0.13555556
3/3/2025,TD,418554,ZLUOcC74uh0QK58ksZWgqm,VI,USD,USD,1,4383826,100,100,100,-2.901805,0,0,0,0,0,-0.10380764,0,0,96.99438736
3/3/2025,TD,418554,g0i87Mt4bKGxALiFEA3r98,VI,USD,USD,1,4383826,100,100,100,-3.05367021,0,0,0,0,0,-0.10425532,0,0,96.84207447
