Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=14:15:28
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Texte de la catégorie de frais","Texte de la sous-catégorie de frais","Texte du code de type d’action","Identificateur du barème des frais de service aux commerçants","Texte des frais","Code de qualification d’interchange","Quantité unitaire","Montant des frais de service","Montant de la transaction","Taux des frais","Total de frais","Taxe de vente","Impôt fédéral","Taxes provinciales","Total des frais après impôt"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","International Évaluation de service","V996","73","0.000000000","693.21000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Frais de commerce numérique","NONE","52","0.000000000","-20605.95000000","0.00007500","-1.55000000","0.00000000","0.00000000","0.00000000","-1.55000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V338","","0.000000000","-11510.65000000","0.00130000","-14.95999991","0.00000000","0.00000000","0.00000000","-14.95999991"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Signalement et transfert de données","V234","177","0.000400000","-3752.51000000","0.00000000","-0.08000006","0.00000000","0.00000000","0.00000000","-0.08000006"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Crédit APF de transaction de remboursement intérieur","VRCN","244","0.019500000","-9645.00000000","0.00000000","-4.88000000","0.00000000","0.00000000","0.00000000","-4.88000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V237","","0.000000000","-307.36000000","0.00140000","-0.46999994","0.00000000","0.00000000","0.00000000","-0.46999994"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification CR DB international","NONE","19","0.070000000","0.00000000","0.00000000","-1.33000000","0.00000000","0.00000000","0.00000000","-1.33000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Vérification","NONE","19","0.025000000","0.00000000","0.00000000","-0.57000000","0.00000000","0.00000000","0.00000000","-0.57000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V989","34","0.000000000","-3585.95000000","0.00450000","-16.14000000","0.00000000","0.00000000","0.00000000","-16.14000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V987","420","0.002500000","-9.66000000","0.00000000","-1.07000074","0.00000000","0.00000000","0.00000000","-1.07000074"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V995","","0.000000000","0.91000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Débit APF d’autorisation de vente international","V987","14","0.035500000","-8.14000000","0.00000000","-0.53000000","0.00000000","0.00000000","0.00000000","-0.53000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V987","14","0.007500000","-8.14000000","0.00000000","-0.14000000","0.00000000","0.00000000","0.00000000","-0.14000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V987","13","0.007500000","-0.07000000","0.00000000","-0.13000000","0.00000000","0.00000000","0.00000000","-0.13000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V995","","0.000000000","12.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Vérification","NONE","19","0.025000000","0.00000000","0.00000000","-0.57000000","0.00000000","0.00000000","0.00000000","-0.57000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V989","15","0.007500000","-5.13000000","0.00000000","-0.15000000","0.00000000","0.00000000","0.00000000","-0.15000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Paiements internationaux virtuels interentreprises","VC1V","2","0.000000000","-40.00000000","0.01550000","-0.62000000","0.00000000","0.00000000","0.00000000","-0.62000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V234","177","0.002500000","-4804.01000000","0.00000000","-0.43999982","0.00000000","0.00000000","0.00000000","-0.43999982"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","International Évaluation de service","V995","76","0.000000000","261.08000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V231","570","0.002500000","-15444.74000000","0.00000000","-1.41999957","0.00000000","0.00000000","0.00000000","-1.41999957"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","VPDM","295","0.002500000","-9888.08000000","0.00000000","-0.96999932","0.00000000","0.00000000","0.00000000","-0.96999932"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification CR DB international","NONE","19","0.070000000","0.00000000","0.00000000","-1.33000000","0.00000000","0.00000000","0.00000000","-1.33000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Frais de commerce numérique","NONE","559","0.007500000","-7.38000000","0.00000000","-4.68000039","0.00000000","0.00000000","0.00000000","-4.68000039"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Vérification","NONE","19","0.025000000","0.00000000","0.00000000","-0.57000000","0.00000000","0.00000000","0.00000000","-0.57000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V237","23","0.002500000","-257.36000000","0.00000000","-0.05999994","0.00000000","0.00000000","0.00000000","-0.05999994"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Signalement et transfert de données","VPDM","295","0.000400000","10639.34000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Crédit APF de transaction de remboursement intérieur","VRCM","35","0.019500000","-180.63000000","0.00000000","-0.70000000","0.00000000","0.00000000","0.00000000","-0.70000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V987","418","0.002500000","-4.47000000","0.00000000","-1.08000062","0.00000000","0.00000000","0.00000000","-1.08000062"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V231","","0.000000000","-15444.74000000","0.00140000","-21.61999984","0.00000000","0.00000000","0.00000000","-21.61999984"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Frais d’autorisation VISA estimés","NONE","220","0.000000000","-4176.00000000","0.00020000","-1.03000000","0.00000000","0.00000000","0.00000000","-1.03000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V996","76","0.002500000","-128.58000000","0.00000000","-0.16000000","0.00000000","0.00000000","0.00000000","-0.16000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V989","480","0.002500000","-778.15000000","0.00000000","-1.25000137","0.00000000","0.00000000","0.00000000","-1.25000137"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification CR DB international","NONE","33","0.070000000","0.00000000","0.00000000","-2.31000000","0.00000000","0.00000000","0.00000000","-2.31000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V987","420","0.000000000","9.90000000","0.00450000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V991","","0.000000000","-356.24000000","0.00140000","-0.41000000","0.00000000","0.00000000","0.00000000","-0.41000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V989","480","0.000000000","-771.75000000","0.00450000","-3.46000143","0.00000000","0.00000000","0.00000000","-3.46000143"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Frais d’autorisation VISA estimés","NONE","72","0.000000000","107.28000000","0.00020000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Débit APF d’autorisation de vente international","V989","15","0.035500000","-5.13000000","0.00000000","-0.58000000","0.00000000","0.00000000","0.00000000","-0.58000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Signalement et transfert de données","V237","23","0.000400000","307.36000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V237","18","0.007500000","-282.36000000","0.00000000","-0.12000006","0.00000000","0.00000000","0.00000000","-0.12000006"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Débit APF de transaction de remboursement international","V995","6","0.035500000","-12.12000000","0.00000000","-0.24000000","0.00000000","0.00000000","0.00000000","-0.24000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","VC1V","2","0.000000000","-40.00000000","0.00450000","-0.18000000","0.00000000","0.00000000","0.00000000","-0.18000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Débit APF de transaction de remboursement international","V996","76","0.035500000","-137.12000000","0.00000000","-2.74000000","0.00000000","0.00000000","0.00000000","-2.74000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","International Évaluation de service","V987","418","0.000000000","-1331.26000000","0.01400000","-18.70999921","0.00000000","0.00000000","0.00000000","-18.70999921"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","VRCN","244","0.002500000","-8885.00000000","0.00000000","-0.61999986","0.00000000","0.00000000","0.00000000","-0.61999986"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V995","76","0.002500000","-242.80000000","0.00000000","-0.15999998","0.00000000","0.00000000","0.00000000","-0.15999998"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais FAI interrégionaux ST","V995","76","0.000000000","1.66000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V987","","0.000000000","9.90000000","0.00140000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Frais d’autorisation VISA estimés","NONE","72","0.000000000","0.54000000","0.00020000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification intérieure-CR","NONE","51","0.035000000","0.00000000","0.00000000","-2.00000000","0.00000000","0.00000000","0.00000000","-2.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Vérification","NONE","84","0.025000000","0.00000000","0.00000000","-2.45000000","0.00000000","0.00000000","0.00000000","-2.45000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Crédit APF d’autorisation de ventes intérieures","NONE","2741","0.019500000","-132565.09000000","0.00000000","-53.98999828","0.00000000","0.00000000","0.00000000","-53.98999828"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V987","418","0.000000000","4.47000000","0.00450000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V989","15","0.007500000","-25.99000000","0.00000000","-0.15000000","0.00000000","0.00000000","0.00000000","-0.15000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Frais de commerce numérique","NONE","632","0.007500000","-1287.89000000","0.00000000","-5.32000012","0.00000000","0.00000000","0.00000000","-5.32000012"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Signalement et transfert de données","VCEB","1100","0.000400000","-24513.60000000","0.00000000","-0.42000028","0.00000000","0.00000000","0.00000000","-0.42000028"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","International Évaluation de service","V987","418","0.000000000","4.47000000","0.01400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V105","189","0.002500000","-9042.15000000","0.00000000","-0.43999999","0.00000000","0.00000000","0.00000000","-0.43999999"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V989","","0.000000000","-14978.20000000","0.00140000","-21.07999930","0.00000000","0.00000000","0.00000000","-21.07999930"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V989","","0.000000000","-764.73000000","0.00130000","-1.03999858","0.00000000","0.00000000","0.00000000","-1.03999858"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","International Évaluation de service","V987","12","0.000000000","-108.24000000","0.01000000","-1.08000000","0.00000000","0.00000000","0.00000000","-1.08000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V989","432","0.002500000","-14998.54000000","0.00000000","-1.06999923","0.00000000","0.00000000","0.00000000","-1.06999923"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Débit APF de transaction de remboursement intérieur","V369","33","0.015500000","-176.71000000","0.00000000","-0.52000007","0.00000000","0.00000000","0.00000000","-0.52000007"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","VCEB","1100","0.002500000","-36253.60000000","0.00000000","-2.76000090","0.00000000","0.00000000","0.00000000","-2.76000090"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Signalement et transfert de données","V338","400","0.000400000","-10951.83000000","0.00000000","-0.15999998","0.00000000","0.00000000","0.00000000","-0.15999998"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Débit APF d’autorisation de vente international","NONE","522","0.035500000","-1123.56000000","0.00000000","-18.78000059","0.00000000","0.00000000","0.00000000","-18.78000059"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification CR DB international","NONE","19","0.070000000","0.00000000","0.00000000","-1.33000000","0.00000000","0.00000000","0.00000000","-1.33000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V369","","0.000000000","176.71000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","International Évaluation de service","V996","42","0.000000000","2670.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V995","","0.000000000","261.08000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Crédit APF d’autorisation de vente international","V989","15","0.039500000","-25.99000000","0.00000000","-0.60000000","0.00000000","0.00000000","0.00000000","-0.60000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","VRCM","35","0.002500000","-156.73000000","0.00000000","-0.08999998","0.00000000","0.00000000","0.00000000","-0.08999998"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Crédit APF d’autorisation de vente international","V987","12","0.039500000","-108.24000000","0.00000000","-0.48000000","0.00000000","0.00000000","0.00000000","-0.48000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Crédit APF de transaction de remboursement international","V995","76","0.039500000","-0.91000000","0.00000000","-3.04000000","0.00000000","0.00000000","0.00000000","-3.04000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","Évaluation","V996","","0.000000000","137.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Frais de commerce numérique","NONE","3891","0.007500000","-157534.04000000","0.00000000","-30.94000077","0.00000000","0.00000000","0.00000000","-30.94000077"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","International Évaluation de service","V995","76","0.000000000","0.91000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","VPDM","","0.000000000","-10637.34000000","0.00140000","-14.70000000","0.00000000","0.00000000","0.00000000","-14.70000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Frais d’intégrité de transaction - CR","V105","189","0.100000000","-10070.15000000","0.00000000","-18.90000000","0.00000000","0.00000000","0.00000000","-18.90000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V991","29","0.000000000","-356.24000000","0.00450000","-1.69000000","0.00000000","0.00000000","0.00000000","-1.69000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Frais d’autorisation VISA estimés","NONE","72","0.000000000","205.02000000","0.00020000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V987","","0.000000000","4.47000000","0.00140000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification CR DB international","NONE","19","0.070000000","0.00000000","0.00000000","-1.33000000","0.00000000","0.00000000","0.00000000","-1.33000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V996","42","0.002500000","-2330.00000000","0.00000000","-0.06999998","0.00000000","0.00000000","0.00000000","-0.06999998"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","International Évaluation de service","V989","34","0.000000000","-3585.95000000","0.01000000","-35.86000000","0.00000000","0.00000000","0.00000000","-35.86000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Frais de commerce numérique","NONE","560","0.007500000","-16.21000000","0.00000000","-4.75000015","0.00000000","0.00000000","0.00000000","-4.75000015"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Débit APF d’autorisation de ventes intérieures","NONE","550","0.015500000","-16863.31000000","0.00000000","-8.57000065","0.00000000","0.00000000","0.00000000","-8.57000065"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V369","33","0.002500000","-142.03000000","0.00000000","-0.09999993","0.00000000","0.00000000","0.00000000","-0.09999993"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Vérification","NONE","19","0.025000000","0.00000000","0.00000000","-0.57000000","0.00000000","0.00000000","0.00000000","-0.57000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","International Évaluation de service","V995","76","0.000000000","1.66000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Crédit APF de transaction de remboursement international","V995","76","0.039500000","-1.66000000","0.00000000","-3.04000000","0.00000000","0.00000000","0.00000000","-3.04000000"
"Sommaires des frais","COP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","V987","17","0.007500000","0.00000000","0.00000000","-0.17000000","0.00000000","0.00000000","0.00000000","-0.17000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais FAI interrégionaux ST","V995","6","0.000000000","12.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V995","6","0.002500000","12.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","VI Vérification CR DB international","NONE","19","0.070000000","0.00000000","0.00000000","-1.33000000","0.00000000","0.00000000","0.00000000","-1.33000000"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Crédit APF d’autorisation de vente international","V987","13","0.039500000","-0.07000000","0.00000000","-0.52000000","0.00000000","0.00000000","0.00000000","-0.52000000"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V987","12","0.002500000","108.24000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de transaction financière","V987","418","0.002500000","-1313.36000000","0.00000000","-1.12000064","0.00000000","0.00000000","0.00000000","-1.12000064"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais FAI interrégionaux ST","V995","76","0.000000000","261.08000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"Sommaires des frais","PEN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Crédit APF de transaction de remboursement international","V996","73","0.039500000","-693.21000000","0.00000000","-2.92000000","0.00000000","0.00000000","0.00000000","-2.92000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","International Évaluation de service","V989","480","0.000000000","-786.75000000","0.01400000","-11.10999865","0.00000000","0.00000000","0.00000000","-11.10999865"
"Sommaires des frais","ARS","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","REMBOURSEMENT","29283915","VI Frais de transaction financière","V995","76","0.002500000","-1.62000000","0.00000000","-0.16999999","0.00000000","0.00000000","0.00000000","-0.16999999"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V987","","0.000000000","-1290.18000000","0.00130000","-1.65000015","0.00000000","0.00000000","0.00000000","-1.65000015"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","Évaluation","V105","","0.000000000","-10070.15000000","0.00140000","-14.17000025","0.00000000","0.00000000","0.00000000","-14.17000025"
"Sommaires des frais","USD","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais de commerce numérique","VCEB","42","0.007500000","-436.00000000","0.00000000","-0.42000000","0.00000000","0.00000000","0.00000000","-0.42000000"
"Sommaires des frais","MXN","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","AUT.","29283915","Vérification","NONE","19","0.025000000","0.00000000","0.00000000","-0.57000000","0.00000000","0.00000000","0.00000000","-0.57000000"
"Sommaires des frais","CLP","USD","VI","Frais d’évaluation et d’interchange","Frais d’évaluation","VENTE","29283915","VI Frais FAI interrégionaux ST","V987","418","0.000000000","-1313.36000000","0.00450000","-5.92999991","0.00000000","0.00000000","0.00000000","-5.92999991"
